batch_idx,correct,p_adv,time
112,5,0.0912849,0.0024003982543945312
113,4,0.09363322,0.002417325973510742
114,8,0.09471083,0.0044097900390625
115,6,0.08887152,0.0025937557220458984
116,10,0.086840734,0.0023148059844970703
117,4,0.08919097,0.002367258071899414
118,4,0.09095785,0.0024101734161376953
119,2,0.0930827,0.002240896224975586
120,14,0.08823457,0.002446889877319336
121,6,0.086150065,0.002358675003051758
122,7,0.089555964,0.0023064613342285156
123,6,0.090452984,0.002426624298095703
124,5,0.09239514,0.002562284469604492
125,3,0.08176659,0.002353191375732422
126,5,0.09223625,0.002393960952758789
127,4,0.09314886,0.0023610591888427734
128,6,0.09003229,0.0022017955780029297
129,2,0.088265434,0.00244903564453125
130,7,0.0892497,0.002376556396484375
131,4,0.08864955,0.002400636672973633
132,4,0.08818258,0.002225160598754883
133,5,0.08692451,0.0023162364959716797
134,2,0.088000216,0.002353668212890625
135,2,0.09036678,0.002628326416015625
136,6,0.08776474,0.0026416778564453125
137,6,0.090068,0.002348184585571289
138,6,0.08701941,0.0023217201232910156
139,4,0.08595271,0.0022804737091064453
140,6,0.0877575,0.0030231475830078125
141,4,0.08994181,0.0025653839111328125
142,7,0.09207394,0.0025904178619384766
143,4,0.08665109,0.0023322105407714844
144,5,0.08284879,0.002712726593017578
145,2,0.09233083,0.0023844242095947266
146,4,0.08327703,0.0023963451385498047
147,6,0.09055461,0.002708911895751953
148,9,0.0902334,0.0024302005767822266
149,11,0.084062114,0.002408266067504883
150,7,0.08918311,0.0024056434631347656
151,5,0.08798425,0.002399921417236328
152,1,0.08756212,0.0023899078369140625
153,5,0.08887972,0.002398967742919922
154,4,0.08932153,0.0023925304412841797
155,6,0.08611739,0.002181529998779297
156,0,0.08338185,0.0024085044860839844
