batch_idx,correct,p_adv,time
106,9,0.018046867,0.5269691944122314
107,13,0.012932819,0.41506099700927734
108,12,0.015034711,0.4270610809326172
109,9,0.015531738,0.474898099899292
110,7,0.018103722,0.4451291561126709
111,4,0.017198013,0.4707801342010498
112,9,0.015813174,0.4145839214324951
113,10,0.018392462,0.46811485290527344
114,3,0.021411123,0.5250880718231201
115,7,0.01547917,0.5258092880249023
116,7,0.022100994,0.5390832424163818
117,9,0.015764508,0.4583005905151367
118,6,0.018383153,0.48126935958862305
119,12,0.014716878,0.43692612648010254
120,5,0.023597144,0.5137448310852051
121,9,0.017775824,0.49007081985473633
122,9,0.019137124,0.5105884075164795
123,7,0.017055959,0.41561293601989746
124,4,0.018281458,0.43152618408203125
125,8,0.016114917,0.44275784492492676
126,6,0.017049998,0.40863943099975586
127,7,0.018267423,0.4629991054534912
128,5,0.017617276,0.4202616214752197
129,8,0.016724415,0.39422130584716797
130,5,0.01640172,0.426774263381958
131,10,0.015330661,0.4152982234954834
132,10,0.015700605,0.4384617805480957
133,10,0.018967744,0.44673943519592285
134,8,0.015702024,0.452805757522583
135,10,0.012380404,0.43177223205566406
136,10,0.015309557,0.42400407791137695
137,5,0.01618475,0.4490835666656494
138,9,0.018640295,0.45310306549072266
139,6,0.016961295,0.4573643207550049
140,5,0.02171855,0.4700937271118164
141,3,0.015512584,0.4540865421295166
142,8,0.016960122,0.4200267791748047
143,6,0.023922037,0.48474979400634766
144,8,0.015927171,0.4792792797088623
145,10,0.014945807,0.40492987632751465
146,6,0.014109403,0.4258842468261719
147,9,0.017007481,0.4292473793029785
148,1,0.020590842,0.45501017570495605
149,9,0.02185753,0.45259714126586914
150,10,0.01944111,0.44014835357666016
151,4,0.019668346,0.4925253391265869
152,16,0.01294297,0.42801737785339355
153,11,0.017802943,0.4380214214324951
154,6,0.015939785,0.4146914482116699
155,8,0.017513702,0.4712104797363281
156,4,0.013477894,0.10565781593322754
