batch_idx,correct,p_adv,time
351,3,0.01830455,0.029305696487426758
352,9,0.01626283,0.029277324676513672
353,2,0.017759256,0.030571460723876953
354,1,0.017614821,0.027814388275146484
355,5,0.017171565,0.02787041664123535
356,3,0.018426705,0.029901981353759766
357,6,0.01622135,0.030612945556640625
358,12,0.019505642,0.028304576873779297
359,1,0.017487478,0.028489112854003906
360,2,0.01777153,0.03129982948303223
361,3,0.01923515,0.029636621475219727
362,2,0.016450588,0.030307531356811523
363,1,0.016128786,0.029277801513671875
364,14,0.016089581,0.02807784080505371
365,3,0.017043822,0.02901911735534668
366,2,0.016968058,0.028951644897460938
367,6,0.015475126,0.027904033660888672
368,4,0.017785426,0.027359962463378906
369,3,0.017215129,0.03199887275695801
370,3,0.017495632,0.027739524841308594
371,14,0.015996927,0.031565189361572266
372,3,0.016537847,0.030573129653930664
373,2,0.018391637,0.028203725814819336
374,3,0.016760321,0.028141021728515625
375,2,0.01848746,0.028902053833007812
376,1,0.015654016,0.028140544891357422
377,2,0.017036954,0.02818465232849121
378,0,0.017923176,0.031129121780395508
379,2,0.015953466,0.028252363204956055
380,3,0.014717989,0.028664350509643555
381,2,0.017176196,0.030465364456176758
382,6,0.018264744,0.027476072311401367
383,7,0.018653378,0.030266523361206055
384,0,0.01835723,0.029087066650390625
385,5,0.019343683,0.028216123580932617
386,2,0.017654346,0.02834010124206543
387,7,0.017284509,0.030373096466064453
388,2,0.017423816,0.029228925704956055
389,3,0.015992787,0.030756473541259766
390,0,0.018450161,0.028581619262695312
391,2,0.017577585,0.027515649795532227
392,2,0.016409958,0.02963852882385254
393,3,0.017872218,0.027906179428100586
394,1,0.01708177,0.026874780654907227
395,5,0.016778693,0.027956485748291016
396,6,0.016303046,0.029952287673950195
397,4,0.017105652,0.030198097229003906
398,14,0.018251453,0.0301516056060791
399,4,0.01691034,0.027414560317993164
400,8,0.01407274,0.028528690338134766
401,3,0.016974168,0.032515764236450195
402,3,0.016454643,0.029346704483032227
403,1,0.019342778,0.028158187866210938
404,14,0.016111303,0.02999114990234375
405,5,0.016751107,0.030104637145996094
406,4,0.02106097,0.027530908584594727
407,4,0.018166699,0.028519630432128906
408,7,0.01863406,0.03162741661071777
409,2,0.018441623,0.029825210571289062
410,0,0.019750122,0.02976512908935547
411,1,0.015961321,0.028110027313232422
412,8,0.016004387,0.0342099666595459
413,6,0.018479817,0.028677940368652344
414,9,0.015799195,0.030864477157592773
415,1,0.016102422,0.028118133544921875
416,9,0.0203894,0.028060436248779297
417,6,0.018876405,0.032837629318237305
418,7,0.016604137,0.029313325881958008
419,12,0.016892862,0.03214550018310547
420,12,0.017995177,0.03406357765197754
421,4,0.020531584,0.03041815757751465
422,7,0.017716734,0.03032684326171875
423,1,0.016642053,0.02991795539855957
424,0,0.016976327,0.028293371200561523
425,6,0.017405428,0.029948949813842773
426,9,0.01533452,0.02979898452758789
427,13,0.015617264,0.03520369529724121
428,17,0.017902516,0.031297922134399414
429,4,0.017123057,0.031296491622924805
430,2,0.014468381,0.029024362564086914
431,0,0.015198484,0.029783010482788086
432,11,0.021018907,0.03056025505065918
433,16,0.017314523,0.028429508209228516
434,2,0.017610133,0.02834343910217285
435,6,0.017129172,0.029123306274414062
436,0,0.016594537,0.029994964599609375
437,2,0.01736052,0.028220653533935547
438,7,0.016179623,0.029169082641601562
439,5,0.016349472,0.030105113983154297
440,7,0.016671497,0.028135299682617188
441,9,0.01777406,0.029990673065185547
442,10,0.015906226,0.02810978889465332
443,2,0.01668688,0.02719736099243164
444,1,0.016410775,0.031281471252441406
445,3,0.01545577,0.030298948287963867
446,3,0.017723618,0.030206680297851562
447,9,0.017758187,0.02967214584350586
448,19,0.018355925,0.028980731964111328
449,12,0.01719443,0.030141115188598633
450,11,0.016981136,0.02790546417236328
451,1,0.017890308,0.030629396438598633
452,1,0.015628284,0.02878093719482422
453,4,0.0167122,0.030973196029663086
454,5,0.015786644,0.032971858978271484
455,1,0.01777332,0.0316319465637207
456,1,0.016947694,0.03103017807006836
457,1,0.016703889,0.029970884323120117
458,4,0.017427308,0.02932596206665039
459,3,0.018940179,0.028676986694335938
460,2,0.017925788,0.02976679801940918
461,2,0.017092608,0.029039859771728516
462,2,0.019854669,0.029125690460205078
463,6,0.016686281,0.032026052474975586
464,19,0.016690679,0.02788996696472168
465,1,0.018524308,0.03244781494140625
466,2,0.017662287,0.028182029724121094
467,2,0.01623462,0.027788400650024414
468,7,0.018864166,0.030002117156982422
469,1,0.01811079,0.03088831901550293
470,2,0.016846415,0.028750896453857422
471,4,0.017041182,0.02939629554748535
472,16,0.016552594,0.030124187469482422
473,8,0.01477349,0.028333425521850586
474,33,0.013248964,0.029686927795410156
475,8,0.018532261,0.031649112701416016
476,3,0.01619272,0.029140949249267578
477,9,0.018339664,0.029418468475341797
478,16,0.01782286,0.028130531311035156
479,6,0.014878339,0.03116464614868164
480,5,0.014894143,0.028260469436645508
481,5,0.0168496,0.02902674674987793
482,1,0.015005228,0.02788376808166504
483,0,0.018285785,0.030292510986328125
484,0,0.015890729,0.02869892120361328
485,5,0.019180177,0.030757904052734375
486,3,0.016205914,0.02803325653076172
487,2,0.018419538,0.030141115188598633
488,20,0.018321553,0.029030799865722656
489,3,0.015777154,0.03035259246826172
490,10,0.016830482,0.02908468246459961
491,18,0.016898826,0.027789592742919922
492,3,0.01699622,0.02992081642150879
493,4,0.017649282,0.028081417083740234
494,5,0.01563467,0.027782678604125977
495,0,0.017803662,0.027406692504882812
496,1,0.01702995,0.027814626693725586
497,3,0.0167103,0.02991652488708496
498,6,0.017580112,0.028241872787475586
499,0,0.016131375,0.028367996215820312
500,15,0.024915896,0.030898571014404297
501,5,0.015303383,0.02921462059020996
502,4,0.016883906,0.031737565994262695
503,2,0.015759751,0.028149127960205078
504,20,0.018653842,0.02896881103515625
505,5,0.01998758,0.028812408447265625
506,1,0.01994181,0.029932498931884766
507,3,0.0176896,0.026869535446166992
508,0,0.016469333,0.029680490493774414
509,2,0.018609747,0.029344558715820312
510,4,0.01850546,0.028907299041748047
511,5,0.016582537,0.028171539306640625
512,2,0.016945653,0.028597354888916016
513,0,0.016069688,0.030446767807006836
514,6,0.018177807,0.029132604598999023
515,5,0.018648583,0.029742956161499023
516,11,0.016538233,0.028255462646484375
517,3,0.01720586,0.027456283569335938
518,0,0.017510153,0.0302278995513916
519,2,0.016871452,0.029959917068481445
520,4,0.018793475,0.02939581871032715
521,5,0.0147912875,0.029536724090576172
522,14,0.018845186,0.03078937530517578
523,0,0.017230846,0.028815507888793945
524,4,0.018246863,0.03086066246032715
525,8,0.016940203,0.028183460235595703
526,3,0.016718633,0.029359817504882812
527,0,0.017585598,0.02960824966430664
528,3,0.017958473,0.02704024314880371
529,3,0.019860156,0.030205249786376953
530,6,0.01676663,0.027953386306762695
531,8,0.015648771,0.031497955322265625
532,5,0.015878253,0.02823352813720703
533,12,0.016019853,0.02958393096923828
534,14,0.018704332,0.02905583381652832
535,35,0.018864932,0.030325889587402344
536,13,0.017525062,0.027877330780029297
537,22,0.018184707,0.02879810333251953
538,7,0.018356267,0.031099557876586914
539,0,0.01787577,0.030200719833374023
540,1,0.017210158,0.029543161392211914
541,0,0.01864757,0.02875804901123047
542,7,0.016191542,0.029239177703857422
543,5,0.017801296,0.028176307678222656
544,2,0.017044649,0.029462575912475586
545,6,0.017961368,0.031148910522460938
546,13,0.01555158,0.03002190589904785
547,9,0.01747138,0.027872562408447266
548,15,0.017032836,0.033031463623046875
549,2,0.017660253,0.026836395263671875
550,6,0.016986322,0.0276334285736084
551,0,0.017405586,0.029795408248901367
552,3,0.01753887,0.030982494354248047
553,1,0.017124344,0.029778718948364258
554,3,0.01768979,0.029875516891479492
555,1,0.015226562,0.029038429260253906
556,1,0.017936755,0.03057861328125
557,6,0.020018954,0.029861927032470703
558,5,0.018738672,0.027959108352661133
559,9,0.018345693,0.029183626174926758
560,5,0.0166329,0.030506610870361328
561,4,0.017313998,0.028180360794067383
562,6,0.017294595,0.029955625534057617
563,7,0.016766306,0.03185868263244629
564,9,0.016996715,0.027417659759521484
565,8,0.017228737,0.03103494644165039
566,2,0.01754409,0.02920246124267578
567,2,0.018208334,0.0298001766204834
568,20,0.016723212,0.027869462966918945
569,0,0.018860621,0.028721094131469727
570,1,0.019090569,0.03015756607055664
571,2,0.018012524,0.027323007583618164
572,4,0.016265037,0.030973196029663086
573,2,0.016587587,0.02973771095275879
574,4,0.017674286,0.028502702713012695
575,7,0.015719416,0.0318150520324707
576,3,0.017432008,0.02828192710876465
577,4,0.018692836,0.03072977066040039
578,4,0.017300263,0.028603792190551758
579,5,0.019099228,0.03130078315734863
580,1,0.016877292,0.028688669204711914
581,0,0.017940909,0.02733469009399414
582,16,0.014312367,0.02811145782470703
583,10,0.015133069,0.03131437301635742
584,2,0.01649498,0.030039310455322266
585,6,0.016601112,0.029346227645874023
586,0,0.018980358,0.030558347702026367
587,0,0.01842269,0.03194260597229004
588,9,0.018336179,0.03078150749206543
589,3,0.016431933,0.033885955810546875
590,17,0.01781277,0.031131267547607422
591,5,0.016719107,0.029783248901367188
592,3,0.01758698,0.029510498046875
593,11,0.016116038,0.029392004013061523
594,5,0.018447192,0.029688596725463867
595,3,0.016625155,0.029300689697265625
596,8,0.017908644,0.030519723892211914
597,1,0.017401235,0.029909372329711914
598,3,0.01719328,0.02829718589782715
599,4,0.018196011,0.02837538719177246
600,7,0.01822894,0.02858281135559082
601,5,0.016764732,0.030603647232055664
602,10,0.016528698,0.03051924705505371
603,3,0.019286651,0.03024458885192871
604,4,0.017636988,0.03056168556213379
605,1,0.018711584,0.02976846694946289
606,3,0.015869997,0.02907872200012207
607,3,0.018587798,0.02843022346496582
608,6,0.016507111,0.02983832359313965
609,11,0.016065516,0.030568838119506836
610,11,0.016553469,0.028543472290039062
611,7,0.016162757,0.0308225154876709
612,14,0.017735533,0.029636383056640625
613,1,0.016714074,0.03319263458251953
614,4,0.018139571,0.02928018569946289
615,1,0.018635757,0.030405521392822266
616,11,0.017535176,0.03109574317932129
617,4,0.016940273,0.030950546264648438
618,2,0.01839058,0.029536962509155273
619,3,0.017554872,0.028172969818115234
620,3,0.020195026,0.030309677124023438
621,2,0.016740091,0.029042720794677734
622,7,0.016080465,0.030979394912719727
623,8,0.019144766,0.028499841690063477
624,5,0.017913079,0.028884410858154297
625,6,0.015825972,0.030305147171020508
626,4,0.016217336,0.028609037399291992
627,5,0.016827758,0.029829025268554688
628,4,0.018799495,0.029407739639282227
629,14,0.015632372,0.0297086238861084
630,6,0.018325368,0.03403902053833008
631,0,0.0175376,0.029560089111328125
632,0,0.016791653,0.029564857482910156
633,2,0.017636128,0.03042435646057129
634,0,0.017566714,0.028873443603515625
635,2,0.018037047,0.029550552368164062
636,15,0.019210838,0.029328107833862305
637,7,0.019227061,0.030181169509887695
638,1,0.016955603,0.029546022415161133
639,3,0.014665882,0.029378652572631836
640,1,0.014660669,0.0303497314453125
641,6,0.015989989,0.028959035873413086
642,12,0.016420979,0.029006242752075195
643,0,0.01837685,0.02878284454345703
644,3,0.019626226,0.028484821319580078
645,3,0.017612237,0.028224706649780273
646,0,0.017641438,0.028743982315063477
647,5,0.01764517,0.030249357223510742
648,2,0.01681706,0.030665874481201172
649,5,0.01837457,0.02797675132751465
650,14,0.017945614,0.02910637855529785
651,1,0.017048487,0.02995467185974121
652,1,0.018437158,0.02946639060974121
653,1,0.016657464,0.028414487838745117
654,0,0.017095424,0.028191804885864258
655,1,0.016752295,0.03171992301940918
656,2,0.019059679,0.03183269500732422
657,0,0.017794527,0.028595924377441406
658,3,0.016694814,0.030330657958984375
659,3,0.019383647,0.028083324432373047
660,3,0.017043784,0.029701709747314453
661,2,0.01699999,0.029389142990112305
662,1,0.016154699,0.029473304748535156
663,2,0.016760599,0.028702259063720703
664,10,0.017873598,0.029825925827026367
665,6,0.016709827,0.028869152069091797
666,6,0.017874796,0.03090500831604004
667,19,0.01496619,0.02879476547241211
668,10,0.016902307,0.029838085174560547
669,1,0.017511647,0.027642250061035156
670,4,0.01843607,0.03139495849609375
671,4,0.016429331,0.030575275421142578
672,1,0.018437734,0.030058622360229492
673,1,0.017187318,0.03026294708251953
674,19,0.016808737,0.02857685089111328
675,0,0.016788004,0.02823019027709961
676,1,0.018007074,0.027112483978271484
677,5,0.018639388,0.028292179107666016
678,1,0.019053038,0.028040170669555664
679,5,0.017202824,0.02937793731689453
680,1,0.017577883,0.027944087982177734
681,5,0.017717099,0.028375625610351562
682,24,0.017833792,0.03020787239074707
683,8,0.015875421,0.02994680404663086
684,1,0.018629968,0.029607295989990234
685,2,0.018467572,0.02869248390197754
686,9,0.015990067,0.029970645904541016
687,6,0.017151471,0.029910564422607422
688,9,0.01593986,0.029630184173583984
689,3,0.01884399,0.03084874153137207
690,3,0.01899633,0.029634952545166016
691,2,0.017566796,0.03051900863647461
692,13,0.017726313,0.029259920120239258
693,7,0.017912919,0.03071141242980957
694,16,0.016538756,0.030354738235473633
695,7,0.017446285,0.028928041458129883
696,5,0.016780723,0.028424501419067383
697,0,0.019336099,0.031705379486083984
698,2,0.019070756,0.03235006332397461
699,2,0.0177248,0.03131818771362305
700,4,0.017897815,0.02929210662841797
701,3,0.018287245,0.02867722511291504
702,0,0.018862022,0.028324127197265625
703,29,0.018755116,0.028742551803588867
704,4,0.01896065,0.028055667877197266
705,3,0.016884565,0.02857184410095215
706,16,0.017519329,0.028871536254882812
707,4,0.018015187,0.03188824653625488
708,1,0.016531086,0.028293609619140625
709,8,0.017673131,0.030916929244995117
710,0,0.017072191,0.02697134017944336
711,1,0.018740434,0.02903914451599121
712,5,0.018195111,0.0289304256439209
713,4,0.017816376,0.02817988395690918
714,2,0.017675176,0.030399322509765625
715,14,0.014616035,0.02927541732788086
716,14,0.014884819,0.027788877487182617
717,27,0.019486507,0.029840707778930664
718,11,0.016382175,0.030124187469482422
719,6,0.016014379,0.030504465103149414
720,4,0.021662116,0.030335426330566406
721,1,0.018077306,0.029387474060058594
722,2,0.01831856,0.031154394149780273
723,0,0.019036505,0.02870011329650879
724,13,0.017485552,0.029962778091430664
725,0,0.017439492,0.02847433090209961
726,1,0.018577278,0.02705073356628418
727,0,0.018815473,0.03441786766052246
728,3,0.018161368,0.02852463722229004
729,5,0.01782735,0.027447223663330078
730,1,0.017209845,0.030966520309448242
731,3,0.02006692,0.0290372371673584
732,11,0.01747735,0.02934122085571289
733,12,0.017244905,0.02829885482788086
