batch_idx,correct,p_adv,time
124,1,0.0829541,0.8544678688049316
125,3,0.083181575,0.8928177356719971
126,1,0.072553664,0.871532678604126
127,0,0.074770205,0.9834244251251221
128,1,0.07303077,0.9293680191040039
129,2,0.061751742,1.0273537635803223
130,1,0.06933219,0.9332599639892578
131,0,0.07472785,0.8961226940155029
132,2,0.07470237,0.8744485378265381
133,2,0.070722684,0.8093950748443604
134,0,0.07561429,0.8551640510559082
135,0,0.08017038,0.8885598182678223
136,0,0.09013013,0.8470942974090576
137,1,0.09164619,0.8503322601318359
138,0,0.08655968,0.8710191249847412
139,0,0.089970045,0.8548967838287354
140,0,0.08271271,0.8412189483642578
141,0,0.08136627,0.864229679107666
142,0,0.08768638,0.9164795875549316
143,0,0.086112976,0.8462424278259277
144,0,0.083135724,0.8675997257232666
145,0,0.07415378,0.9024672508239746
146,0,0.07981937,0.8941895961761475
147,0,0.07632373,0.937549352645874
148,2,0.0685606,0.8784832954406738
149,1,0.08315622,0.8939712047576904
150,1,0.06546225,0.8612871170043945
151,4,0.061946917,0.8382894992828369
152,4,0.053247884,0.8009040355682373
153,2,0.06669028,0.8894531726837158
154,2,0.06100885,0.9119491577148438
155,4,0.06314182,0.8837363719940186
156,0,0.07706878,0.2264714241027832
