batch_idx,correct,p_adv,time
73,2,0.023258846,1.2749078273773193
74,4,0.022635631,1.3213250637054443
75,2,0.024084365,1.225904941558838
76,4,0.021152515,1.2646522521972656
77,3,0.01849797,1.2369298934936523
78,2,0.02311061,1.2398700714111328
79,5,0.01867821,1.2420926094055176
80,4,0.021888135,1.1933469772338867
81,9,0.016732626,1.1248624324798584
82,2,0.020748872,1.2986986637115479
83,3,0.024200639,1.2694587707519531
84,5,0.023437764,1.1738495826721191
85,2,0.019826831,1.2172656059265137
86,2,0.018883305,1.201951265335083
87,2,0.021493081,1.1993212699890137
88,2,0.018697962,1.1774866580963135
89,3,0.01950063,1.069133996963501
90,5,0.023596697,1.1067328453063965
91,10,0.020023135,1.0211782455444336
92,4,0.019560177,1.0228466987609863
93,2,0.018738963,1.1196401119232178
94,4,0.021577384,1.0356268882751465
95,3,0.023090249,1.0980489253997803
96,7,0.02063528,1.0915255546569824
97,7,0.020592403,1.1346170902252197
98,3,0.024262704,1.1467525959014893
99,1,0.022204474,1.1665186882019043
100,6,0.019269068,1.1114556789398193
101,3,0.017525114,1.0587825775146484
102,6,0.020112064,1.0745680332183838
103,4,0.022807334,1.113217830657959
104,3,0.019470703,1.1998960971832275
105,6,0.020484935,1.1859753131866455
106,1,0.023402836,1.1326346397399902
107,5,0.018619355,1.0436081886291504
108,6,0.019353393,1.0780856609344482
109,5,0.020280644,1.0379300117492676
110,5,0.024226395,1.0802738666534424
111,3,0.020282514,1.1131267547607422
112,6,0.019260686,1.0369410514831543
113,7,0.020183522,1.0594048500061035
114,3,0.021900319,1.1250412464141846
115,6,0.016968638,1.1810944080352783
116,5,0.022125902,1.0888257026672363
117,3,0.021869428,1.1358592510223389
118,6,0.02271678,1.1055326461791992
119,5,0.019687876,1.164961576461792
120,2,0.023715097,1.1368188858032227
121,4,0.019973021,1.249298095703125
122,5,0.021367386,1.128659963607788
123,4,0.021772008,1.0530750751495361
124,3,0.024565786,1.1786994934082031
125,3,0.020550705,1.0395655632019043
126,3,0.020109486,1.257749319076538
127,3,0.022850618,1.111475944519043
128,0,0.021441523,1.1203815937042236
129,5,0.019340472,1.0385684967041016
130,4,0.018627245,1.1439414024353027
131,10,0.019757997,1.0605480670928955
132,3,0.020278733,1.1569344997406006
133,5,0.021248832,1.067023515701294
134,6,0.020114664,1.359532117843628
135,2,0.018778998,1.1850905418395996
136,4,0.019899767,1.2737181186676025
137,4,0.019247575,1.2556493282318115
138,1,0.020841531,1.342273235321045
139,5,0.020707814,1.2567472457885742
140,0,0.024931509,1.3062121868133545
141,5,0.020425493,1.186293125152588
142,6,0.022263497,1.2500755786895752
143,3,0.024172429,1.2752530574798584
144,9,0.018397143,1.2137243747711182
145,1,0.021290421,1.2350857257843018
146,4,0.020662311,1.2495553493499756
147,4,0.01972281,1.1228325366973877
148,6,0.022755403,1.294865608215332
149,1,0.024838943,1.2739851474761963
150,5,0.024222013,1.2616643905639648
151,0,0.023417909,1.2736220359802246
152,7,0.016508006,1.2184462547302246
153,7,0.021424755,1.26798677444458
154,2,0.022462849,1.3112287521362305
155,9,0.018973235,1.1763815879821777
156,1,0.017207637,0.3226759433746338
